Inflight wifi service,Online boarding,Business Travel,Inflight entertainment,Loyal Customer,Checkin service,Flight Distance,Age,Seat comfort,Class
3,4,1,4,1,3,994,33,4,3
5,3,1,3,0,3,1590,40,3,3
4,4,0,2,1,3,156,40,2,1
5,5,1,5,1,1,509,28,5,2
4,4,1,5,0,3,130,24,5,3
2,2,0,5,1,4,290,27,5,1
4,4,0,5,1,5,955,26,5,1
2,4,0,1,1,4,1452,57,4,1
3,3,1,3,0,5,532,39,3,3
2,4,1,5,1,2,1757,30,3,3
2,2,0,4,1,4,1014,25,4,3
3,3,0,1,1,2,543,25,3,1
1,4,0,1,1,4,2402,61,4,2
2,4,1,4,1,4,1587,49,4,3
5,4,1,5,1,3,1069,47,5,3
2,5,1,5,1,5,3516,39,4,3
2,4,0,1,1,4,2065,69,4,1
2,2,1,2,1,1,397,40,2,3
3,1,0,4,1,1,2378,45,1,1
1,4,1,3,1,3,3308,44,4,3
1,5,1,5,1,5,571,26,5,3
2,2,0,5,1,1,596,23,5,1
1,5,1,3,1,5,2558,45,5,3
4,4,1,5,1,3,160,44,4,3
4,4,1,4,0,4,529,11,4,1
2,0,0,4,1,1,192,30,2,2
3,3,0,3,1,3,696,47,3,2
4,5,0,2,1,5,821,62,4,1
2,1,0,4,1,3,315,63,2,1
2,2,1,4,0,4,102,20,1,1
1,1,0,4,1,1,453,45,5,1
3,5,1,5,1,4,359,55,5,3
1,1,1,1,1,2,2612,30,1,3
2,2,0,2,1,1,646,35,2,3
3,3,0,2,1,4,2075,39,2,1
3,3,1,4,0,1,337,38,4,1
4,4,0,1,1,2,2447,37,1,1
4,5,1,5,1,4,1671,45,4,3
2,4,0,3,1,4,331,62,4,2
3,3,1,2,0,2,501,36,5,1
2,1,0,2,1,5,549,55,2,1
3,4,1,1,1,4,3790,54,5,3
1,1,1,4,0,2,591,37,3,1
4,4,1,4,1,3,1276,51,4,1
4,4,1,5,1,3,794,53,5,3
3,3,1,2,0,1,584,26,2,1
2,5,1,5,1,3,543,37,5,3
2,5,0,5,1,1,1050,57,3,1
5,4,0,1,1,4,1919,62,4,1
3,4,1,1,1,5,1990,57,5,3
5,5,1,5,1,5,1781,47,5,3
3,3,0,5,1,5,1262,16,5,1
3,3,0,3,1,1,259,35,3,1
3,3,0,3,1,1,429,40,3,1
4,3,1,4,0,5,895,26,4,3
2,5,0,2,1,3,2139,53,4,1
4,5,1,5,1,3,3320,51,4,3
2,2,1,2,1,2,3067,32,2,3
4,4,1,5,1,4,2043,40,5,3
3,3,0,1,1,3,1947,39,1,1
3,2,1,2,0,2,545,15,3,1
4,4,1,4,1,4,1554,51,4,3
2,2,0,3,1,3,2077,21,3,1
3,3,1,3,1,1,873,9,4,2
4,4,0,2,1,4,621,10,2,2
3,3,0,4,1,3,522,30,4,1
3,3,0,2,1,4,1208,70,2,1
2,2,0,4,1,1,296,9,5,1
2,2,1,3,0,3,946,25,4,1
1,1,1,4,0,4,469,16,4,2
3,1,1,5,1,4,2647,51,2,3
3,4,1,3,1,2,1086,43,3,1
5,5,1,5,1,5,3818,29,5,3
2,2,1,5,0,1,1448,44,5,1
1,1,0,5,1,5,1726,36,5,1
2,5,1,5,1,3,2434,26,5,3
5,4,1,5,1,3,287,54,4,3
1,1,1,1,1,3,689,47,1,1
1,1,1,1,0,4,946,30,1,1
5,5,0,2,1,4,950,57,2,1
1,3,1,2,0,3,309,34,3,1
5,4,1,3,1,5,678,45,5,3
2,4,0,4,1,3,516,50,4,3
4,4,1,4,1,4,1072,56,4,1
1,5,1,2,1,3,393,48,5,3
3,4,1,4,1,5,3771,56,4,3
2,2,1,3,0,5,403,41,3,3
4,4,1,3,0,2,462,20,1,1
3,5,0,1,1,4,299,67,4,1
3,3,0,1,1,4,1009,70,1,2
1,1,1,1,1,3,134,50,2,3
5,4,1,5,1,4,859,49,5,3
2,0,0,5,1,5,145,27,5,1
2,4,1,1,1,4,2475,34,4,3
2,4,1,5,1,5,332,59,5,3
1,1,0,4,1,4,184,16,4,1
4,4,1,4,1,4,1744,42,4,3
2,3,1,3,0,1,853,21,3,3
2,2,1,4,0,4,375,24,4,1
1,2,0,3,1,1,432,70,5,3
4,2,0,1,1,1,405,68,2,1
2,2,0,5,1,3,1121,42,1,1
1,3,0,4,1,1,1972,52,4,1
2,2,0,4,1,4,190,38,4,1
3,3,0,5,1,3,544,36,1,1
2,5,0,3,1,5,304,46,3,1
4,4,0,2,1,3,661,45,2,1
2,2,0,1,1,1,1014,24,4,1
4,4,1,3,0,3,270,17,3,3
2,2,0,2,1,4,228,19,2,1
3,3,1,3,1,3,1628,34,4,3
3,3,1,2,1,3,2457,45,3,3
2,2,0,4,1,3,287,44,4,1
5,4,1,4,1,4,345,39,5,3
2,5,1,4,1,5,393,46,4,3
2,2,0,1,1,4,469,18,1,1
4,4,1,3,0,5,594,23,3,3
2,4,1,5,1,3,2255,60,4,3
3,4,1,5,1,3,2537,46,4,3
4,4,1,5,1,4,937,50,5,1
4,4,1,4,1,4,493,50,4,2
3,5,1,5,1,5,306,30,5,3
1,1,0,4,1,4,1217,14,2,1
2,3,0,4,1,1,562,8,4,1
1,4,1,4,1,3,1587,22,4,3
4,5,1,5,1,5,1605,54,5,3
3,3,1,3,1,2,228,23,3,3
3,3,0,1,1,5,399,49,1,2
4,4,1,4,0,3,650,38,4,3
5,5,1,5,0,3,919,16,5,3
4,3,1,4,1,1,1046,19,4,3
3,3,1,1,0,3,306,22,1,1
2,0,0,3,1,2,134,8,3,1
4,4,1,5,1,3,2627,52,5,3
2,2,0,1,1,5,1194,20,1,1
1,3,1,1,1,1,1539,54,3,3
3,5,1,5,1,4,369,28,5,3
3,3,1,3,1,4,925,58,2,1
3,3,0,2,1,3,612,41,2,1
2,2,1,2,1,2,3711,31,2,1
2,2,1,2,1,4,1121,66,2,1
4,4,0,1,1,3,163,28,1,1
0,0,0,4,1,3,989,58,4,2
2,5,1,4,1,5,2273,54,5,3
5,5,1,1,0,1,326,22,1,3
5,5,1,4,1,4,907,50,5,3
4,4,0,1,1,5,2860,26,1,1
3,5,1,3,1,5,227,46,2,1
0,0,1,1,1,4,228,31,1,1
0,0,1,3,1,3,2402,32,3,1
1,4,1,5,1,5,3815,39,4,3
3,3,1,3,1,2,483,40,3,2
3,2,0,1,1,3,2704,38,1,1
3,3,1,3,1,4,542,10,4,1
1,5,1,4,1,5,3321,57,4,3
3,3,1,2,0,2,1239,30,2,1
5,4,1,4,1,3,1009,35,5,3
4,4,1,4,1,3,2399,30,4,3
3,4,0,3,1,5,965,17,5,1
2,2,1,3,0,2,331,61,3,1
2,5,0,5,1,4,2136,51,5,3
0,5,1,5,1,4,2136,43,5,3
3,2,1,3,1,3,445,52,3,3
3,3,1,2,0,5,1149,21,2,1
4,4,1,3,1,5,3876,53,4,3
3,5,1,5,1,3,2461,50,4,3
4,4,1,3,0,4,236,40,3,3
3,2,1,4,1,1,599,35,3,3
2,4,0,1,1,5,2039,51,4,1
3,5,1,4,1,3,3543,57,4,3
2,2,1,5,0,3,406,38,5,1
1,1,1,1,1,2,964,50,1,1
1,4,1,4,1,5,325,39,4,3
2,2,0,1,1,5,762,14,2,1
1,3,1,1,1,3,2949,43,3,3
5,5,1,5,1,5,1549,29,5,3
3,3,0,2,1,5,1197,66,2,1
4,4,1,2,0,5,1452,28,2,3
2,2,1,3,0,3,927,38,3,1
3,3,1,3,1,4,594,40,3,1
2,4,0,2,1,5,861,65,5,1
2,5,1,5,1,4,296,42,4,3
4,4,1,4,1,3,2614,14,2,2
4,3,1,2,1,2,1701,56,3,3
1,5,1,4,1,4,3824,59,4,3
2,1,0,5,1,1,164,13,1,1
1,4,1,4,1,5,3800,30,4,3
2,2,1,2,1,1,972,48,2,1
3,4,1,3,1,2,1269,36,4,3
4,4,1,5,0,1,235,80,4,3
2,2,1,2,1,2,3548,12,2,3
1,1,0,3,1,3,1452,51,3,1
1,5,1,5,1,3,3831,32,5,3
2,2,1,3,0,5,1183,22,3,1
4,2,1,4,1,3,2163,58,2,3
3,3,1,1,0,5,641,33,1,3
3,4,1,4,1,3,2965,20,4,3
3,5,0,1,1,1,397,21,1,1
1,0,0,5,1,4,883,38,5,1
0,4,1,3,1,5,2849,41,3,3
2,5,1,5,1,4,1785,41,5,3
2,4,0,4,1,3,2092,65,5,1
1,1,1,4,0,4,349,45,4,3
4,4,1,4,0,5,354,21,5,1
2,2,0,5,1,5,451,50,5,1
1,4,0,2,1,1,2311,52,5,1
2,2,0,1,1,2,925,38,1,1
2,2,0,3,1,2,819,19,3,3
4,4,1,1,0,1,1188,18,1,3
1,1,1,2,0,2,737,30,2,1
2,2,0,2,1,4,561,27,2,1
4,4,1,4,0,5,1379,29,4,3
5,3,1,4,1,5,391,21,5,1
3,3,1,3,1,2,859,38,3,3
1,5,1,4,1,5,2653,35,4,3
4,4,0,2,1,3,160,42,2,1
2,4,1,4,1,4,255,55,5,3
3,5,1,3,1,4,495,60,4,3
3,3,0,4,1,5,163,32,4,1
5,4,1,4,1,3,408,57,5,3
4,4,0,5,1,1,819,48,5,1
5,2,1,5,1,1,373,40,3,3
3,3,1,2,0,2,349,26,2,3
1,5,1,4,1,2,2912,43,3,3
4,1,0,5,1,5,594,63,2,1
1,1,0,1,1,5,1050,56,1,1
2,2,0,5,1,3,134,35,5,1
2,4,1,5,1,3,2574,44,5,3
5,5,1,5,1,2,239,58,5,1
4,4,1,4,1,3,1984,57,3,3
3,4,1,4,1,3,2838,50,4,3
3,3,1,3,1,4,2503,36,4,3
4,4,0,2,1,3,920,50,3,1
5,2,1,4,1,4,3755,34,1,3
4,4,1,4,1,2,383,31,4,1
3,4,1,4,1,4,627,11,4,3
1,5,1,4,1,5,2224,48,4,3
3,5,1,5,1,3,1620,60,4,3
4,5,1,5,1,4,860,24,5,3
2,2,1,3,0,2,199,50,3,1
5,5,1,5,1,4,337,72,5,1
2,2,1,3,0,3,646,38,1,3
2,1,0,5,1,1,123,62,5,2
2,5,1,5,1,5,2844,60,4,3
2,2,0,3,1,5,280,47,3,1
3,3,0,4,1,5,825,64,5,1
2,5,1,5,1,4,1189,57,5,3
4,4,1,4,1,2,228,58,4,3
2,2,1,2,1,4,2528,31,2,3
2,4,1,5,1,1,1533,41,3,3
1,1,1,1,0,1,936,29,1,1
4,4,0,3,1,4,1020,12,3,1
3,3,0,1,1,2,192,55,3,3
4,4,0,3,1,3,746,14,3,1
3,3,1,3,1,3,1438,53,3,3
2,5,1,4,1,3,737,43,4,3
4,4,1,1,0,4,1008,25,1,3
1,1,0,4,1,3,583,17,4,1
2,4,1,2,1,4,1334,44,5,3
4,4,1,4,1,4,689,40,4,3
0,1,1,1,1,1,222,29,1,1
4,3,0,3,1,3,679,45,4,1
4,4,1,3,0,4,971,19,3,1
3,4,1,2,1,4,2001,48,4,3
3,5,1,4,1,4,1657,34,5,3
3,4,0,4,1,4,152,46,4,1
2,2,0,2,1,3,452,28,2,1
2,2,0,1,1,2,837,7,1,1
4,4,0,1,1,5,1597,61,5,2
4,5,1,5,1,5,1452,37,5,3
0,0,0,3,1,4,813,33,4,2
1,1,0,2,1,5,1120,43,5,1
3,3,0,1,1,4,937,31,1,1
2,2,1,2,1,1,3611,25,2,3
2,4,0,1,1,3,731,70,4,3
1,2,1,4,0,4,1158,31,4,1
1,4,1,5,1,5,547,48,4,3
5,5,1,4,1,4,3278,40,5,3
2,2,0,4,1,3,451,36,4,1
3,3,1,3,1,4,671,42,5,3
1,1,0,3,1,4,1464,15,3,1
1,1,1,3,0,4,489,32,4,1
1,1,1,3,0,5,337,24,3,1
2,4,1,3,1,4,2402,26,4,3
3,1,0,2,1,2,2402,48,3,3
5,4,1,4,1,4,1851,32,4,3
4,3,1,4,1,4,602,34,4,3
2,2,1,2,1,4,1182,48,2,1
5,4,1,4,1,5,1810,49,5,3
3,5,1,5,1,5,3386,37,5,3
3,4,1,5,1,4,3967,47,4,3
4,4,1,4,0,3,1585,50,4,3
3,2,0,2,1,4,829,65,3,2
4,5,1,5,1,4,528,28,5,3
2,1,1,2,1,4,2492,49,2,3
2,3,1,2,1,3,408,57,3,1
4,4,0,1,1,4,853,27,1,3
2,5,0,5,1,1,419,18,5,1
3,3,0,5,1,5,1096,20,5,1
2,5,1,5,1,1,549,24,5,3
4,4,0,4,1,4,978,64,4,1
2,2,0,3,1,5,399,36,3,1
3,4,1,5,1,3,134,47,5,3
2,2,1,4,0,3,183,40,3,3
4,3,1,3,1,3,1637,30,3,3
1,5,1,5,1,4,3845,31,5,3
1,5,1,4,1,5,2408,40,5,3
3,2,1,3,1,3,258,51,3,3
3,3,0,3,1,3,447,22,3,1
2,2,1,3,0,3,181,72,3,1
5,5,1,5,1,5,1956,40,5,1
4,3,0,3,1,3,1972,56,3,1
3,4,1,3,1,4,344,65,4,1
2,2,1,3,0,4,293,37,3,3
4,4,1,4,1,5,2218,42,4,3
2,2,1,2,1,4,576,24,2,3
5,5,1,5,1,1,101,38,5,1
2,2,0,3,1,3,1979,20,3,1
0,0,1,5,0,3,719,21,5,3
1,3,1,1,1,1,1948,53,4,3
3,5,1,3,1,3,1218,50,5,3
1,1,1,1,1,4,1127,29,1,1
2,2,0,5,1,3,337,33,1,1
1,5,1,5,1,3,2862,27,5,3
1,1,0,3,1,3,247,8,3,3
2,2,1,5,0,3,685,49,5,3
3,3,1,5,1,2,402,40,3,3
2,3,0,2,1,5,950,45,3,3
3,3,0,5,1,5,907,44,5,1
3,3,0,1,1,5,404,25,1,1
1,1,1,3,0,4,907,19,3,1
5,4,1,4,1,5,2642,15,4,3
5,5,1,1,0,3,1235,25,1,1
2,2,1,5,0,3,817,25,3,1
5,3,1,5,1,4,562,36,2,3
3,3,0,1,1,3,2586,50,1,1
4,4,0,4,1,5,2248,25,3,1
3,3,1,4,0,4,349,75,4,1
5,5,0,4,1,3,583,23,3,1
1,2,1,1,1,3,116,38,1,2
3,3,1,3,0,2,227,26,4,3
1,1,0,4,1,3,377,63,4,1
4,4,1,4,0,3,404,44,4,3
3,3,0,2,1,2,1489,21,4,3
1,3,1,4,1,4,2549,59,1,3
2,2,1,2,1,3,370,67,2,1
2,2,1,4,0,1,364,24,4,1
5,5,1,5,1,5,236,63,5,2
3,4,0,4,1,5,591,43,5,3
0,5,1,3,1,3,2416,35,5,3
2,2,1,5,0,4,78,25,5,1
2,5,1,4,1,4,2738,61,4,3
3,3,0,4,1,2,645,68,4,1
3,2,1,3,1,4,1947,25,3,3
2,5,0,3,1,5,67,64,5,1
2,5,1,4,0,3,811,41,3,1
3,3,0,3,1,4,666,36,3,1
1,1,1,5,0,2,594,10,5,1
2,4,0,2,1,1,735,56,1,2
4,5,1,5,1,4,2554,56,4,3
3,3,0,2,1,5,308,32,2,2
1,5,1,4,1,3,1916,30,4,3
3,3,1,3,0,3,531,28,3,1
3,3,1,3,1,2,354,51,4,3
1,4,1,5,1,5,3758,50,4,3
5,3,1,5,1,4,3314,47,5,3
2,2,1,3,0,3,495,28,3,3
1,1,0,5,1,1,247,11,4,1
1,2,1,2,0,4,451,36,2,1
5,5,0,5,1,5,192,40,5,1
5,2,1,5,1,2,746,60,4,2
2,2,1,1,0,1,1436,29,1,2
4,4,1,4,1,4,585,42,4,2
2,4,0,3,1,3,376,52,3,1
1,1,0,4,1,2,2125,22,1,1
2,2,1,2,1,1,1567,16,2,3
2,4,1,1,1,4,478,63,3,1
3,3,1,5,0,3,190,20,5,1
4,4,0,1,1,5,577,17,1,1
4,4,1,4,1,4,3962,50,4,3
2,4,1,4,1,4,2327,23,4,3
4,4,1,4,1,4,1660,29,4,3
1,1,0,2,1,4,106,69,2,1
5,4,1,4,1,4,409,39,4,3
1,1,0,3,1,1,2342,20,3,1
1,5,1,5,1,5,1825,66,5,3
2,5,0,4,1,4,925,52,4,1
4,2,1,2,1,3,2105,22,2,3
4,4,0,4,1,3,432,68,4,1
3,3,0,3,1,1,1046,44,3,1
1,4,1,4,1,5,972,52,5,3
3,3,1,3,0,4,471,38,3,1
4,2,1,4,1,3,2689,56,2,3
2,2,1,2,0,4,177,39,2,1
3,4,1,3,1,4,3777,38,3,3
2,5,1,5,1,3,1345,59,5,3
1,5,1,4,1,5,372,46,5,3
5,5,0,4,1,2,130,21,5,1
3,4,1,3,0,4,446,27,4,1
4,4,0,1,1,1,1235,40,1,1
3,3,0,5,1,5,854,22,5,1
4,5,1,5,1,2,1660,29,5,3
4,2,1,4,1,2,116,44,1,1
3,3,0,3,1,3,554,30,2,3
2,4,1,4,1,4,825,58,4,3
1,1,1,2,0,4,258,36,2,3
2,2,1,2,1,3,429,50,2,2
1,3,1,5,1,5,3165,39,5,3
3,4,1,4,1,4,577,59,4,3
1,0,1,4,0,2,1107,15,3,1
1,4,1,4,1,5,1940,48,5,3
1,4,1,4,1,5,3572,40,4,3
3,4,1,2,1,3,1965,57,5,3
1,1,0,1,1,2,265,9,1,1
3,3,1,3,1,3,3982,26,3,3
3,1,1,4,1,1,1121,42,1,3
3,4,0,5,1,3,761,42,3,1
1,1,1,1,0,1,356,26,1,3
1,1,0,1,1,3,689,66,1,1
4,4,1,5,1,4,3916,42,5,3
5,5,1,5,1,4,266,58,5,1
4,4,1,4,1,4,762,56,5,3
1,1,0,2,1,3,581,58,2,2
4,4,1,4,1,4,237,37,4,2
5,3,1,5,1,4,3433,50,1,3
3,3,0,4,1,5,250,14,1,1
3,4,0,5,1,2,421,65,4,1
3,3,1,2,1,1,903,60,2,1
3,3,1,3,1,4,300,38,3,1
2,4,1,4,1,4,3477,50,5,3
1,1,1,1,0,3,449,20,1,3
4,4,1,4,1,3,1860,55,5,3
3,3,1,1,0,5,543,34,1,3
3,4,0,5,1,1,431,70,5,1
3,4,1,5,0,2,120,29,5,1
1,2,1,5,1,4,458,50,5,3
2,2,0,2,1,3,1142,54,2,1
4,2,1,4,1,4,1688,45,3,3
3,4,1,5,1,3,3137,52,5,3
4,4,1,3,0,2,907,23,3,1
3,3,1,4,1,1,1979,63,4,1
3,3,1,2,0,3,236,36,2,2
1,3,1,1,1,3,1199,68,2,2
4,5,1,4,1,3,101,51,5,1
5,4,1,5,1,4,1547,39,5,3
3,4,1,1,0,1,1478,22,1,1
5,5,1,4,1,5,2446,46,5,3
1,4,0,3,1,4,534,11,3,2
2,3,0,3,1,4,563,37,4,1
2,2,0,5,1,4,1075,19,3,1
0,5,0,5,1,3,2724,42,5,1
2,2,1,4,0,1,749,22,4,1
4,4,1,4,1,1,128,74,4,2
3,1,1,3,1,5,853,42,5,3
3,2,1,2,1,3,2000,32,2,3
3,3,1,3,1,1,641,55,3,1
1,1,0,1,1,3,255,21,1,3
3,5,1,4,1,3,3136,43,4,3
5,5,1,5,1,4,590,53,5,1
2,3,1,2,1,4,1598,53,2,3
0,0,1,3,0,5,184,20,3,3
3,5,1,5,1,3,1464,22,5,3
2,2,1,4,0,4,199,37,4,1
1,1,0,5,1,4,175,58,5,1
3,3,0,2,1,3,950,7,2,1
2,0,0,2,1,3,213,10,2,1
4,4,1,3,1,3,1123,50,4,3
1,4,1,5,1,4,1157,45,5,3
1,5,0,2,1,5,770,70,5,1
1,4,1,4,1,4,2586,51,4,3
1,2,1,1,1,4,3755,42,2,3
4,2,1,4,1,3,581,55,2,1
3,3,0,1,1,3,184,14,1,1
3,3,1,2,0,3,224,39,2,3
4,4,1,4,1,1,945,51,4,2
3,3,0,5,1,3,925,25,5,1
4,4,1,1,0,5,1036,37,1,1
2,2,0,3,1,3,304,34,3,1
4,4,0,4,1,4,1390,12,4,1
2,2,0,1,1,3,1750,26,1,3
2,5,1,5,1,4,546,48,4,3
4,4,1,5,0,3,602,36,5,3
3,4,0,5,1,5,502,65,4,1
2,3,0,4,1,4,148,55,3,1
3,4,1,4,1,3,3321,39,5,3
4,3,1,3,1,4,1481,29,3,3
3,5,1,5,1,1,773,33,5,3
3,3,0,4,1,5,349,7,4,1
5,5,1,4,1,4,2330,53,4,3
5,4,1,2,0,4,758,23,2,1
1,1,0,2,1,4,679,7,2,1
3,3,1,2,0,2,118,21,2,1
4,4,0,2,1,5,990,36,2,1
3,3,0,2,1,4,680,26,2,1
2,4,1,5,1,3,1773,51,5,3
3,5,0,5,1,4,569,41,4,3
3,3,0,4,1,5,1371,30,4,3
3,3,1,3,1,1,1428,10,4,1
3,3,1,3,1,2,1024,22,2,2
3,3,1,5,0,1,994,28,5,2
1,4,1,5,1,4,2422,49,5,3
4,4,1,5,1,3,1744,51,4,3
2,5,1,2,1,3,1565,51,4,3
5,3,1,5,1,5,1448,56,1,1
5,4,1,1,1,3,2651,37,5,3
2,2,1,3,0,5,148,39,3,3
1,1,1,1,1,1,1399,31,1,3
5,4,1,5,1,3,432,57,5,3
4,4,1,5,1,1,2701,48,5,3
2,2,0,1,1,2,2556,61,4,3
2,4,1,4,1,3,1830,49,5,3
3,3,0,3,1,4,1788,28,3,1
2,3,1,3,1,3,1744,43,4,3
3,4,1,3,0,3,1089,17,3,1
4,5,1,4,1,3,2075,36,3,3
2,2,1,2,1,2,356,36,2,1
1,5,1,4,1,5,645,43,5,3
5,5,1,5,1,5,2611,51,1,3
2,2,1,3,0,3,406,44,3,3
4,4,1,4,1,4,3024,30,4,3
1,4,1,4,1,5,2744,28,4,3
3,3,1,3,1,2,578,32,3,2
3,5,0,1,1,4,594,41,4,3
3,4,1,5,1,3,252,56,5,3
3,1,1,5,1,2,1686,61,5,3
4,3,0,2,1,5,789,69,4,1
4,5,1,4,1,2,140,37,4,1
3,4,0,1,1,5,401,42,4,1
4,4,1,4,1,1,679,30,4,3
1,2,0,4,1,2,695,31,2,1
3,3,1,3,1,1,500,72,4,3
3,3,1,3,1,2,964,37,3,2
3,4,1,5,1,4,1570,43,4,3
2,3,1,2,1,1,3959,47,4,3
3,3,1,3,1,2,2627,13,3,3
2,2,1,5,0,2,945,26,5,1
4,4,1,4,1,3,1013,33,4,3
5,5,1,4,1,5,369,46,4,3
5,5,1,5,1,3,451,46,5,1
1,4,0,5,1,5,1050,37,4,3
1,4,1,1,1,2,410,52,4,3
3,3,0,2,1,5,102,52,3,1
4,5,0,4,1,5,89,50,5,3
4,3,1,4,0,3,577,24,4,3
4,3,1,4,1,4,3996,38,2,3
1,0,1,4,0,5,328,38,4,1
3,3,1,3,1,1,224,60,3,1
2,3,1,2,1,3,1045,50,3,1
3,3,1,3,1,2,2662,24,3,3
2,2,0,5,1,5,680,11,5,1
1,5,1,5,1,5,1786,46,5,3
1,2,1,1,1,3,2710,30,1,3
5,5,1,4,1,5,622,51,5,3
4,3,1,3,1,3,846,56,3,2
4,4,1,4,1,1,397,38,4,2
3,4,0,1,1,3,312,22,1,1
4,1,1,4,1,3,314,36,3,3
2,3,1,2,1,2,3845,52,3,3
4,4,1,4,1,4,2172,54,2,1
1,5,1,4,1,3,1460,54,5,3
4,4,1,5,0,3,368,24,5,3
4,4,0,4,1,4,680,50,5,1
3,3,1,3,1,3,1290,48,2,3
4,1,1,4,1,4,2395,54,4,3
4,4,1,4,1,3,235,20,4,3
3,4,1,3,0,1,602,29,3,1
3,3,0,1,1,3,349,19,1,1
4,0,0,5,1,1,210,68,5,1
1,4,1,5,1,3,2942,54,4,3
1,0,0,5,1,4,1437,16,5,1
3,5,1,3,1,5,834,44,5,3
1,3,1,2,1,3,1005,47,4,1
0,4,0,4,1,4,679,56,4,3
4,4,0,2,1,4,248,36,2,1
3,4,1,5,1,5,406,40,4,3
2,1,0,3,1,4,591,38,4,1
3,4,1,4,1,4,680,30,4,3
3,3,0,1,1,2,965,46,1,1
3,4,1,4,1,4,761,48,5,3
1,5,1,5,1,5,3222,53,4,3
2,2,1,3,1,3,868,47,3,1
5,5,1,5,1,4,3965,43,4,3
5,4,1,4,1,3,1488,32,4,3
3,3,1,3,0,4,2521,39,1,3
2,4,1,4,1,4,2972,43,3,3
2,5,1,5,1,4,3941,33,5,3
4,4,1,4,1,3,907,8,4,3
3,3,1,1,0,1,695,48,1,2
2,3,0,2,1,3,1096,59,3,1
3,3,1,3,0,1,944,22,1,2
2,4,1,5,1,5,1590,52,4,3
5,4,1,3,1,5,861,22,3,3
2,5,1,3,1,4,3250,41,4,3
4,5,1,5,1,5,909,41,5,3
4,3,1,5,1,3,2586,39,3,3
2,3,0,5,1,3,896,61,2,3
3,3,1,3,0,3,1416,48,3,3
4,4,0,3,1,4,450,54,3,1
1,1,1,2,0,3,448,21,2,1
4,4,0,5,1,3,2239,38,5,1
2,4,1,4,1,5,2900,35,5,3
1,4,0,1,1,5,743,67,4,1
5,5,0,1,1,5,337,35,1,1
3,2,1,5,0,4,255,36,5,3
1,1,1,2,0,5,502,32,2,3
4,5,0,3,1,5,2588,40,5,1
2,5,0,4,1,4,404,24,4,1
5,5,1,5,1,5,244,39,5,1
2,2,0,3,1,5,250,44,3,1
3,3,0,1,1,4,563,67,1,1
1,1,1,4,0,3,985,30,3,1
3,4,1,3,1,4,1626,61,4,3
4,4,1,4,1,2,413,49,4,2
4,4,0,4,1,5,493,31,4,1
5,5,1,2,0,3,196,23,2,1
3,3,1,4,0,5,311,36,4,3
1,5,1,5,1,4,2902,47,5,3
2,2,1,1,1,1,853,53,1,2
2,1,0,2,1,3,1849,11,2,1
2,3,1,2,1,1,1121,46,3,1
3,3,0,1,1,4,936,8,5,1
4,4,1,1,0,3,928,25,4,3
5,5,1,5,1,5,143,44,5,2
3,3,0,2,1,2,726,17,2,1
1,5,1,5,1,4,2601,29,5,3
2,5,1,4,1,3,3178,47,4,3
2,2,1,2,1,4,3475,54,2,3
2,2,1,5,0,2,1576,34,5,1
4,3,0,4,1,4,281,58,2,1
1,1,1,3,0,3,1105,25,3,1
4,4,1,4,1,3,612,59,4,3
2,2,1,4,0,2,1075,62,4,1
2,4,1,5,1,3,2044,53,4,3
2,5,1,4,1,3,447,50,4,3
4,4,1,3,0,1,680,24,3,1
4,3,1,4,1,4,3813,48,3,3
2,2,0,4,1,3,349,35,4,1
2,4,1,4,1,1,116,45,4,3
2,2,0,5,1,5,1076,20,3,1
2,2,0,4,1,2,896,54,4,1
3,3,0,3,1,5,250,25,3,2
3,5,0,1,1,4,1121,46,4,1
2,2,0,1,1,4,2614,7,1,1
2,4,0,4,1,4,871,31,4,1
4,4,1,5,1,5,1889,52,4,3
2,2,1,2,1,2,1096,8,3,1
2,4,1,5,1,3,3924,53,4,3
4,4,0,3,1,3,129,19,5,1
3,5,1,5,1,3,1672,60,4,3
3,4,1,3,1,4,1538,56,5,3
0,5,1,3,1,4,3891,36,4,3
3,2,1,5,1,5,2406,52,5,3
2,2,1,2,1,3,2196,44,2,3
4,4,1,4,1,4,1721,34,4,1
4,4,0,2,1,5,446,7,2,1
3,2,1,5,0,2,410,35,1,1
2,2,0,5,1,3,304,69,1,1
5,5,1,5,1,3,1884,55,4,3
2,2,0,4,1,2,646,31,4,2
5,4,1,5,1,4,212,50,4,1
2,2,1,5,0,3,647,29,4,1
4,4,0,5,1,3,1020,52,5,1
2,5,1,4,1,3,1400,41,4,3
3,3,0,2,1,3,471,24,5,1
4,4,1,4,1,4,1884,55,5,3
1,2,1,5,0,4,528,25,5,3
1,1,1,1,0,3,502,45,1,3
3,3,0,4,1,3,896,22,2,2
4,5,1,4,1,3,1542,39,1,3
1,1,1,1,0,5,764,44,1,3
1,4,1,4,1,4,3142,57,5,3
4,4,1,3,1,4,3315,42,5,3
2,3,1,2,1,4,3144,54,3,3
3,2,1,3,1,4,323,49,2,3
4,4,0,2,1,5,759,70,5,1
3,3,0,2,1,4,337,30,4,1
4,4,1,4,1,4,1399,23,4,3
2,2,0,3,1,3,547,47,4,1
3,1,1,4,0,1,1353,22,1,1
4,4,1,4,1,5,852,32,4,1
0,1,0,2,1,1,2565,67,1,1
4,3,1,4,1,2,980,31,4,3
